start_node,end_node,weigth
115,115,0.4615384615384618
115,116,0.11538461538461539
115,137,0.038461538461538464
115,154,0.038461538461538464
115,155,0.038461538461538464
115,156,0.07692307692307693
115,157,0.038461538461538464
115,158,0.038461538461538464
115,159,0.07692307692307693
115,178,0.07692307692307693
116,95,0.023255813953488372
116,114,0.023255813953488372
116,115,0.06976744186046512
116,116,0.23255813953488372
116,135,0.09302325581395349
116,137,0.09302325581395349
116,138,0.046511627906976744
116,159,0.046511627906976744
116,160,0.023255813953488372
116,178,0.023255813953488372
116,180,0.13953488372093023
116,183,0.023255813953488372
116,201,0.023255813953488372
116,202,0.023255813953488372
116,204,0.06976744186046512
116,221,0.023255813953488372
116,307,0.023255813953488372
117,95,0.07407407407407407
117,117,0.18518518518518517
117,134,0.037037037037037035
117,136,0.037037037037037035
117,139,0.1111111111111111
117,159,0.07407407407407407
117,179,0.037037037037037035
117,180,0.14814814814814814
117,183,0.037037037037037035
117,201,0.07407407407407407
117,202,0.037037037037037035
117,204,0.1111111111111111
117,243,0.037037037037037035
118,54,0.047619047619047616
118,116,0.047619047619047616
118,118,0.047619047619047616
118,137,0.047619047619047616
118,138,0.047619047619047616
118,140,0.14285714285714285
118,155,0.047619047619047616
118,160,0.047619047619047616
118,179,0.09523809523809523
118,181,0.3333333333333333
118,244,0.047619047619047616
118,262,0.047619047619047616
135,114,0.045454545454545456
135,116,0.13636363636363635
135,137,0.09090909090909091
135,139,0.045454545454545456
135,155,0.045454545454545456
135,156,0.13636363636363635
135,178,0.09090909090909091
135,179,0.045454545454545456
135,180,0.18181818181818182
135,202,0.045454545454545456
135,204,0.13636363636363635
136,96,0.016129032258064516
136,115,0.016129032258064516
136,135,0.1935483870967742
136,136,0.14516129032258088
136,137,0.04838709677419355
136,139,0.016129032258064516
136,154,0.016129032258064516
136,155,0.016129032258064516
136,156,0.04838709677419355
136,160,0.016129032258064516
136,177,0.016129032258064516
136,178,0.06451612903225806
136,179,0.08064516129032258
136,180,0.0967741935483871
136,182,0.016129032258064516
136,197,0.03225806451612903
136,200,0.03225806451612903
136,201,0.03225806451612903
136,202,0.016129032258064516
136,220,0.016129032258064516
136,221,0.016129032258064516
136,223,0.016129032258064516
136,243,0.016129032258064516
136,244,0.016129032258064516
137,116,0.07142857142857142
137,135,0.03571428571428571
137,136,0.017857142857142856
137,137,0.07142857142857142
137,138,0.03571428571428571
137,139,0.017857142857142856
137,152,0.017857142857142856
137,154,0.05357142857142857
137,157,0.017857142857142856
137,158,0.017857142857142856
137,159,0.017857142857142856
137,161,0.017857142857142856
137,178,0.07142857142857142
137,180,0.16071428571428573
137,181,0.03571428571428571
137,182,0.03571428571428571
137,183,0.03571428571428571
137,200,0.03571428571428571
137,201,0.03571428571428571
137,203,0.017857142857142856
137,204,0.03571428571428571
137,222,0.017857142857142856
137,223,0.017857142857142856
137,245,0.017857142857142856
137,286,0.08928571428571429
138,116,0.041666666666666664
138,117,0.1111111111111111
138,136,0.013888888888888888
138,137,0.027777777777777776
138,138,0.08333333333333366
138,139,0.08333333333333333
138,140,0.027777777777777776
138,155,0.013888888888888888
138,159,0.06944444444444445
138,160,0.027777777777777776
138,161,0.05555555555555555
138,177,0.041666666666666664
138,178,0.013888888888888888
138,179,0.013888888888888888
138,180,0.125
138,181,0.05555555555555555
138,200,0.027777777777777776
138,201,0.041666666666666664
138,202,0.013888888888888888
138,204,0.041666666666666664
138,223,0.027777777777777776
138,240,0.013888888888888888
138,243,0.013888888888888888
138,266,0.013888888888888888
139,95,0.006896551724137931
139,117,0.027586206896551724
139,118,0.006896551724137931
139,137,0.006896551724137931
139,138,0.04827586206896552
139,139,0.1310344827586207
139,140,0.006896551724137931
139,141,0.020689655172413793
139,158,0.006896551724137931
139,159,0.013793103448275862
139,160,0.006896551724137931
139,161,0.027586206896551724
139,162,0.006896551724137931
139,177,0.06896551724137931
139,178,0.013793103448275862
139,179,0.07586206896551724
139,180,0.027586206896551724
139,181,0.11724137931034483
139,183,0.006896551724137931
139,200,0.006896551724137931
139,201,0.034482758620689655
139,202,0.04827586206896552
139,203,0.013793103448275862
139,204,0.13793103448275862
139,219,0.006896551724137931
139,222,0.020689655172413793
139,223,0.013793103448275862
139,243,0.013793103448275862
139,244,0.041379310344827586
139,245,0.006896551724137931
139,250,0.006896551724137931
139,270,0.013793103448275862
139,285,0.006896551724137931
140,116,0.0625
140,138,0.0625
140,139,0.03125
140,140,0.125
140,141,0.03125
140,155,0.03125
140,159,0.03125
140,160,0.03125
140,161,0.03125
140,162,0.03125
140,180,0.03125
140,181,0.125
140,182,0.03125
140,201,0.0625
140,202,0.09375
140,204,0.09375
140,223,0.03125
140,225,0.03125
140,243,0.03125
141,116,0.04
141,137,0.04
141,139,0.04
141,140,0.04
141,141,0.16
141,159,0.04
141,160,0.04
141,161,0.08
141,162,0.16
141,180,0.04
141,182,0.12
141,183,0.04
141,204,0.04
141,223,0.04
141,247,0.04
141,307,0.04
153,132,0.043478260869565216
153,152,0.043478260869565216
153,153,0.04347826086956544
153,154,0.13043478260869565
153,155,0.043478260869565216
153,173,0.08695652173913043
153,174,0.13043478260869565
153,175,0.043478260869565216
153,178,0.043478260869565216
153,179,0.043478260869565216
153,195,0.13043478260869565
153,201,0.043478260869565216
153,202,0.08695652173913043
153,216,0.043478260869565216
153,244,0.043478260869565216
154,117,0.021739130434782608
154,132,0.021739130434782608
154,133,0.021739130434782608
154,153,0.06521739130434782
154,154,0.4565217391304351
154,155,0.043478260869565216
154,156,0.021739130434782608
154,173,0.043478260869565216
154,174,0.06521739130434782
154,175,0.021739130434782608
154,180,0.021739130434782608
154,181,0.021739130434782608
154,202,0.021739130434782608
154,204,0.043478260869565216
154,215,0.021739130434782608
154,216,0.021739130434782608
154,222,0.021739130434782608
154,239,0.021739130434782608
154,250,0.021739130434782608
155,132,0.01639344262295082
155,135,0.03278688524590164
155,136,0.03278688524590164
155,153,0.04918032786885246
155,154,0.04918032786885246
155,155,0.26229508196721313
155,156,0.18032786885245902
155,158,0.01639344262295082
155,159,0.01639344262295082
155,160,0.03278688524590164
155,174,0.01639344262295082
155,176,0.03278688524590164
155,177,0.06557377049180328
155,178,0.01639344262295082
155,179,0.03278688524590164
155,180,0.01639344262295082
155,181,0.04918032786885246
155,198,0.03278688524590164
155,204,0.01639344262295082
155,250,0.01639344262295082
155,279,0.01639344262295082
156,113,0.03571428571428571
156,137,0.03571428571428571
156,153,0.03571428571428571
156,154,0.07142857142857142
156,155,0.14285714285714285
156,156,0.1785714285714287
156,157,0.07142857142857142
156,159,0.03571428571428571
156,174,0.03571428571428571
156,177,0.03571428571428571
156,180,0.14285714285714285
156,181,0.03571428571428571
156,201,0.03571428571428571
156,203,0.03571428571428571
156,204,0.03571428571428571
156,218,0.03571428571428571
157,135,0.03571428571428571
157,136,0.03571428571428571
157,156,0.07142857142857142
157,157,0.14285714285714318
157,159,0.03571428571428571
157,173,0.03571428571428571
157,174,0.03571428571428571
157,176,0.03571428571428571
157,177,0.03571428571428571
157,178,0.03571428571428571
157,179,0.10714285714285714
157,180,0.14285714285714285
157,181,0.03571428571428571
157,201,0.07142857142857142
157,202,0.07142857142857142
157,204,0.03571428571428571
157,223,0.03571428571428571
158,95,0.01098901098901099
158,115,0.01098901098901099
158,133,0.02197802197802198
158,135,0.02197802197802198
158,136,0.03296703296703297
158,137,0.01098901098901099
158,138,0.01098901098901099
158,141,0.02197802197802198
158,154,0.01098901098901099
158,157,0.03296703296703297
158,158,0.09890109890109923
158,159,0.01098901098901099
158,160,0.03296703296703297
158,162,0.02197802197802198
158,178,0.06593406593406594
158,179,0.10989010989010989
158,180,0.10989010989010989
158,181,0.01098901098901099
158,198,0.03296703296703297
158,200,0.01098901098901099
158,201,0.02197802197802198
158,202,0.04395604395604396
158,203,0.01098901098901099
158,204,0.12087912087912088
158,220,0.01098901098901099
158,221,0.02197802197802198
158,222,0.01098901098901099
158,223,0.02197802197802198
158,242,0.01098901098901099
158,243,0.01098901098901099
158,245,0.01098901098901099
158,247,0.01098901098901099
159,116,0.03529411764705882
159,117,0.023529411764705882
159,135,0.011764705882352941
159,136,0.011764705882352941
159,137,0.047058823529411764
159,138,0.10588235294117647
159,139,0.023529411764705882
159,141,0.011764705882352941
159,154,0.011764705882352941
159,155,0.011764705882352941
159,158,0.023529411764705882
159,159,0.08235294117647103
159,160,0.011764705882352941
159,161,0.011764705882352941
159,177,0.023529411764705882
159,179,0.023529411764705882
159,180,0.16470588235294117
159,181,0.058823529411764705
159,182,0.023529411764705882
159,183,0.03529411764705882
159,199,0.011764705882352941
159,201,0.03529411764705882
159,202,0.011764705882352941
159,203,0.03529411764705882
159,204,0.07058823529411765
159,208,0.011764705882352941
159,219,0.011764705882352941
159,226,0.011764705882352941
159,243,0.011764705882352941
159,267,0.011764705882352941
159,282,0.011764705882352941
159,327,0.011764705882352941
160,117,0.015503875968992248
160,118,0.007751937984496124
160,135,0.007751937984496124
160,137,0.007751937984496124
160,138,0.031007751937984496
160,139,0.046511627906976744
160,140,0.031007751937984496
160,141,0.03875968992248062
160,158,0.007751937984496124
160,159,0.023255813953488372
160,160,0.11627906976744186
160,161,0.06201550387596899
160,162,0.015503875968992248
160,177,0.046511627906976744
160,179,0.007751937984496124
160,180,0.046511627906976744
160,181,0.12403100775193798
160,182,0.06201550387596899
160,185,0.007751937984496124
160,200,0.007751937984496124
160,201,0.03875968992248062
160,202,0.06201550387596899
160,203,0.007751937984496124
160,204,0.10852713178294573
160,205,0.007751937984496124
160,222,0.023255813953488372
160,223,0.015503875968992248
160,242,0.007751937984496124
160,248,0.007751937984496124
160,267,0.007751937984496124
161,118,0.013513513513513514
161,136,0.013513513513513514
161,138,0.013513513513513514
161,140,0.02702702702702703
161,141,0.08108108108108109
161,155,0.013513513513513514
161,156,0.013513513513513514
161,157,0.013513513513513514
161,158,0.04054054054054054
161,160,0.02702702702702703
161,161,0.10810810810810811
161,162,0.05405405405405406
161,180,0.05405405405405406
161,181,0.0945945945945946
161,182,0.08108108108108109
161,183,0.04054054054054054
161,197,0.013513513513513514
161,202,0.06756756756756757
161,203,0.02702702702702703
161,204,0.04054054054054054
161,221,0.013513513513513514
161,222,0.02702702702702703
161,223,0.04054054054054054
161,244,0.02702702702702703
161,249,0.013513513513513514
161,261,0.013513513513513514
161,266,0.013513513513513514
161,286,0.013513513513513514
162,140,0.08823529411764706
162,160,0.08823529411764706
162,161,0.14705882352941177
162,162,0.08823529411764706
162,163,0.029411764705882353
162,181,0.11764705882352941
162,182,0.029411764705882353
162,183,0.058823529411764705
162,197,0.029411764705882353
162,201,0.029411764705882353
162,202,0.08823529411764706
162,203,0.029411764705882353
162,204,0.029411764705882353
162,224,0.029411764705882353
162,227,0.029411764705882353
162,244,0.058823529411764705
162,250,0.029411764705882353
174,137,0.058823529411764705
174,152,0.17647058823529413
174,153,0.11764705882352941
174,154,0.058823529411764705
174,155,0.058823529411764705
174,174,0.4117647058823529
174,260,0.058823529411764705
174,266,0.058823529411764705
176,134,0.09090909090909091
176,178,0.09090909090909091
176,179,0.09090909090909091
176,180,0.18181818181818182
176,181,0.18181818181818182
176,197,0.09090909090909091
176,200,0.09090909090909091
176,201,0.09090909090909091
176,262,0.09090909090909091
177,112,0.0196078431372549
177,117,0.0196078431372549
177,153,0.0196078431372549
177,154,0.0392156862745098
177,155,0.09803921568627451
177,157,0.0196078431372549
177,174,0.0392156862745098
177,177,0.11764705882352941
177,178,0.09803921568627451
177,179,0.0196078431372549
177,180,0.0784313725490196
177,181,0.0196078431372549
177,183,0.0196078431372549
177,197,0.058823529411764705
177,198,0.0392156862745098
177,201,0.0392156862745098
177,202,0.058823529411764705
177,215,0.0196078431372549
177,220,0.0196078431372549
177,221,0.0196078431372549
177,222,0.0196078431372549
177,223,0.0196078431372549
177,240,0.0196078431372549
177,241,0.0196078431372549
177,243,0.0196078431372549
177,244,0.0196078431372549
177,246,0.0196078431372549
178,114,0.007462686567164179
178,115,0.007462686567164179
178,118,0.007462686567164179
178,136,0.007462686567164179
178,137,0.022388059701492536
178,139,0.007462686567164179
178,141,0.007462686567164179
178,155,0.022388059701492536
178,156,0.029850746268656716
178,157,0.007462686567164179
178,158,0.029850746268656716
178,174,0.007462686567164179
178,176,0.014925373134328358
178,177,0.05970149253731343
178,178,0.07462686567164178
178,179,0.08955223880597014
178,180,0.1044776119402985
178,181,0.022388059701492536
178,182,0.007462686567164179
178,184,0.007462686567164179
178,197,0.04477611940298507
178,199,0.022388059701492536
178,200,0.022388059701492536
178,201,0.07462686567164178
178,202,0.007462686567164179
178,203,0.007462686567164179
178,204,0.022388059701492536
178,216,0.022388059701492536
178,219,0.014925373134328358
178,220,0.007462686567164179
178,221,0.05223880597014925
178,222,0.022388059701492536
178,223,0.022388059701492536
178,240,0.007462686567164179
178,243,0.014925373134328358
178,244,0.08208955223880597
178,259,0.007462686567164179
179,117,0.005747126436781609
179,136,0.034482758620689655
179,137,0.017241379310344827
179,138,0.011494252873563218
179,139,0.011494252873563218
179,140,0.005747126436781609
179,153,0.011494252873563218
179,154,0.005747126436781609
179,155,0.011494252873563218
179,156,0.005747126436781609
179,157,0.017241379310344827
179,158,0.040229885057471264
179,159,0.040229885057471264
179,160,0.028735632183908046
179,174,0.005747126436781609
179,177,0.011494252873563218
179,178,0.07471264367816093
179,179,0.16666666666666666
179,180,0.05747126436781609
179,181,0.017241379310344827
179,182,0.005747126436781609
179,183,0.005747126436781609
179,196,0.011494252873563218
179,198,0.022988505747126436
179,199,0.04597701149425287
179,200,0.017241379310344827
179,201,0.028735632183908046
179,202,0.005747126436781609
179,203,0.011494252873563218
179,204,0.08620689655172414
179,205,0.005747126436781609
179,216,0.005747126436781609
179,219,0.005747126436781609
179,220,0.011494252873563218
179,221,0.011494252873563218
179,222,0.017241379310344827
179,223,0.011494252873563218
179,224,0.005747126436781609
179,227,0.005747126436781609
179,240,0.011494252873563218
179,241,0.005747126436781609
179,243,0.017241379310344827
179,244,0.017241379310344827
179,262,0.017241379310344827
179,283,0.011494252873563218
179,307,0.005747126436781609
179,327,0.011494252873563218
180,36,0.0023094688221709007
180,115,0.0023094688221709007
180,116,0.013856812933025405
180,117,0.009237875288683603
180,135,0.004618937644341801
180,136,0.013856812933025405
180,137,0.011547344110854504
180,138,0.04157043879907621
180,139,0.018475750577367205
180,140,0.009237875288683603
180,141,0.0023094688221709007
180,153,0.0023094688221709007
180,154,0.006928406466512702
180,155,0.013856812933025405
180,156,0.009237875288683603
180,157,0.006928406466512702
180,158,0.03002309468822171
180,159,0.053117782909930716
180,160,0.03233256351039261
180,161,0.0023094688221709007
180,162,0.0023094688221709007
180,175,0.0023094688221709007
180,176,0.0023094688221709007
180,177,0.020785219399538105
180,178,0.025404157043879907
180,179,0.03002309468822171
180,180,0.11085450346420335
180,181,0.04387990762124711
180,182,0.013856812933025405
180,183,0.006928406466512702
180,184,0.018475750577367205
180,185,0.0023094688221709007
180,197,0.004618937644341801
180,198,0.009237875288683603
180,199,0.009237875288683603
180,200,0.016166281755196306
180,201,0.046189376443418015
180,202,0.03926096997690531
180,203,0.025404157043879907
180,204,0.07390300230946882
180,206,0.0023094688221709007
180,207,0.004618937644341801
180,208,0.0023094688221709007
180,216,0.0023094688221709007
180,219,0.009237875288683603
180,220,0.004618937644341801
180,221,0.009237875288683603
180,222,0.018475750577367205
180,223,0.020785219399538105
180,224,0.0023094688221709007
180,239,0.0023094688221709007
180,240,0.006928406466512702
180,241,0.0023094688221709007
180,242,0.004618937644341801
180,243,0.023094688221709007
180,244,0.02771362586605081
180,245,0.0023094688221709007
180,247,0.006928406466512702
180,248,0.006928406466512702
180,249,0.0023094688221709007
180,250,0.0023094688221709007
180,260,0.0023094688221709007
